,elevation,lat,lon
94,885,60.3393384,9.465987564905388
95,870,60.335388903583144,9.464145884480352
96,885,60.33117960444167,9.463018006174694
97,930,60.3268384,9.462638199999999
98,941,60.32249719555833,9.463018006174694
99,953,60.318287896416855,9.464145884480352
0,1019,60.3143384,9.465987564905388
1,1051,60.31076870975784,9.468487088922025
2,1082,60.307687288922025,9.471568509757835
3,1103,60.30518776490539,9.4751382
4,1087,60.30334608448035,9.479087696416858
5,1091,60.30221820617469,9.483296995558327
6,1083,60.3018384,9.4876382
7,1129,60.30221820617469,9.491979404441672
8,1141,60.30334608448035,9.49618870358314
9,1148,60.30518776490539,9.500138199999999
10,1130,60.307687288922025,9.503707890242163
11,1160,60.31076870975784,9.506789311077974
12,1074,60.3143384,9.50928883509461
13,926,60.318287896416855,9.511130515519646
14,909,60.32249719555833,9.512258393825304
15,811,60.3268384,9.5126382
16,749,60.33204784533001,9.517182432590365
17,849,60.33709900429977,9.515828978623576
18,784,60.3418384,9.513618962113533
19,821,60.346122028290594,9.51061953329357
20,828,60.34981973329357,9.506921828290595
21,934,60.35281916211353,9.5026382
22,943,60.355029178623575,9.49789880429977
23,1005,60.35638263259037,9.492847645330007
24,1038,60.3568384,9.4876382
25,1071,60.35638263259037,9.482428754669991
26,1041,60.355029178623575,9.47737759570023
27,1013,60.35281916211353,9.472638199999999
28,971,60.34981973329357,9.468354571709403
29,931,60.346122028290594,9.464656866706429
30,894,60.3418384,9.461657437886466
31,870,60.33709900429977,9.459447421376423
32,900,60.33204784533001,9.458093967409633
33,986,60.3268384,9.4576382
34,977,60.32162895466999,9.458093967409633
35,1020,60.316577795700226,9.459447421376423
36,1096,60.3118384,9.461657437886466
37,1162,60.307554771709405,9.464656866706429
38,1187,60.30385706670643,9.468354571709403
39,1216,60.300857637886466,9.472638199999999
40,1184,60.298647621376425,9.47737759570023
41,1141,60.29729416740963,9.482428754669991
42,1128,60.2968384,9.4876382
43,1182,60.29729416740963,9.492847645330007
44,1212,60.298647621376425,9.49789880429977
45,1150,60.300857637886466,9.5026382
46,1138,60.30385706670643,9.506921828290595
47,1075,60.307554771709405,9.51061953329357
48,1067,60.3118384,9.513618962113533
49,940,60.316577795700226,9.515828978623576
50,856,60.32162895466999,9.517182432590365
51,785,60.3268384,9.517638199999999
52,795,60.33291608621834,9.522106471355427
53,746,60.338809105016395,9.520527441727506
54,704,60.3443384,9.517949089132454
55,703,60.34933596633903,9.514449755509164
56,776,60.35364995550916,9.510135766339028
57,785,60.35714928913246,9.5051382
58,764,60.35972764172751,9.499608905016398
59,815,60.36130667135543,9.493715886218341
60,894,60.361838399999996,9.4876382
61,937,60.36130667135543,9.481560513781657
62,1036,60.35972764172751,9.4756674949836
63,1031,60.35714928913246,9.4701382
64,1011,60.35364995550916,9.46514063366097
65,918,60.34933596633903,9.460826644490835
66,879,60.3443384,9.457327310867544
67,876,60.338809105016395,9.454748958272493
68,977,60.33291608621834,9.453169928644572
69,1051,60.3268384,9.452638199999999
70,1006,60.32076071378166,9.453169928644572
71,1084,60.314867694983604,9.454748958272493
72,1211,60.3093384,9.457327310867544
73,1320,60.30434083366097,9.460826644490835
74,1403,60.30002684449084,9.46514063366097
75,1384,60.29652751086754,9.4701382
76,1216,60.29394915827249,9.4756674949836
77,1133,60.29237012864457,9.481560513781657
78,1120,60.2918384,9.4876382
79,1147,60.29237012864457,9.493715886218341
80,1087,60.29394915827249,9.499608905016398
81,1056,60.29652751086754,9.5051382
82,1020,60.30002684449084,9.510135766339028
83,1030,60.30434083366097,9.514449755509164
84,1015,60.3093384,9.517949089132454
85,938,60.314867694983604,9.520527441727506
86,848,60.32076071378166,9.522106471355427
87,759,60.3268384,9.5226382
88,744,60.33378432710668,9.527030510120488
89,662,60.340519205733024,9.525225904831435
90,664,60.3468384,9.522279216151377
91,661,60.35254990438746,9.518279977724758
92,693,60.35748017772476,9.51334970438746
93,682,60.361479416151376,9.507638199999999
94,702,60.36442610483144,9.501319005733025
95,697,60.36623071012049,9.494584127106677
96,729,60.3668384,9.4876382
97,823,60.36623071012049,9.480692272893322
98,920,60.36442610483144,9.473957394266973
99,977,60.361479416151376,9.4676382
0,1007,60.35748017772476,9.461926695612538
1,945,60.35254990438746,9.45699642227524
2,872,60.3468384,9.452997183848622
3,885,60.340519205733024,9.450050495168563
4,1015,60.33378432710668,9.44824588987951
5,1083,60.3268384,9.4476382
6,1054,60.31989247289332,9.44824588987951
7,1166,60.313157594266976,9.450050495168563
8,1315,60.3068384,9.452997183848622
9,1384,60.30112689561254,9.45699642227524
10,1381,60.29619662227524,9.461926695612538
11,1318,60.292197383848624,9.4676382
12,1269,60.28925069516856,9.473957394266973
13,1123,60.28744608987951,9.480692272893322
14,1091,60.2868384,9.4876382
15,1021,60.28744608987951,9.494584127106677
16,994,60.28925069516856,9.501319005733025
17,977,60.292197383848624,9.507638199999999
18,934,60.29619662227524,9.51334970438746
19,995,60.30112689561254,9.518279977724758
20,904,60.3068384,9.522279216151377
21,917,60.313157594266976,9.525225904831435
22,869,60.31989247289332,9.527030510120488
23,747,60.3268384,9.527638199999998
24,617,60.334652567995015,9.53195454888555
25,603,60.34222930644965,9.529924367935365
26,605,60.3493384,9.5266093431703
27,637,60.35576384243589,9.522110199940354
28,675,60.36131039994035,9.516563642435894
29,650,60.3658095431703,9.5101382
30,619,60.369124567935366,9.503029106449654
31,605,60.37115474888555,9.49545236799501
32,630,60.3718384,9.4876382
33,708,60.37115474888555,9.479824032004988
34,862,60.369124567935366,9.472247293550344
35,1000,60.3658095431703,9.465138199999998
36,983,60.36131039994035,9.458712757564104
37,924,60.35576384243589,9.453166200059645
38,896,60.3493384,9.448667056829699
39,892,60.34222930644965,9.445352032064633
40,1033,60.334652567995015,9.44332185111445
41,1182,60.3268384,9.4426382
42,1110,60.319024232004985,9.44332185111445
43,1237,60.31144749355035,9.445352032064633
44,1270,60.3043384,9.448667056829699
45,1337,60.29791295756411,9.453166200059645
46,1405,60.29236640005965,9.458712757564104
47,1409,60.2878672568297,9.465138199999998
48,1309,60.284552232064634,9.472247293550344
49,1189,60.28252205111445,9.479824032004988
50,1188,60.2818384,9.4876382
51,1135,60.28252205111445,9.49545236799501
52,1081,60.284552232064634,9.503029106449654
53,947,60.2878672568297,9.5101382
54,868,60.29236640005965,9.516563642435894
55,879,60.29791295756411,9.522110199940354
56,895,60.3043384,9.5266093431703
57,932,60.31144749355035,9.529924367935365
58,817,60.319024232004985,9.53195454888555
59,719,60.3268384,9.5326382
60,649,60.335520808883345,9.536878587650609
61,558,60.34393940716628,9.534622831039295
62,587,60.3518384,9.530939470189221
63,628,60.358977780484324,9.525940422155948
64,621,60.36514062215595,9.519777580484327
65,598,60.370139670189225,9.5126382
66,532,60.373823031039294,9.504739207166283
67,596,60.37607878765061,9.496320608883346
68,640,60.3768384,9.4876382
69,747,60.37607878765061,9.478955791116652
70,727,60.373823031039294,9.470537192833715
71,853,60.370139670189225,9.462638199999999
72,954,60.36514062215595,9.455498819515672
73,925,60.358977780484324,9.44933597784405
74,900,60.3518384,9.444336929810778
75,920,60.34393940716628,9.440653568960704
76,1055,60.335520808883345,9.43839781234939
77,1214,60.3268384,9.437638199999999
78,1180,60.318155991116654,9.43839781234939
79,1306,60.30973739283372,9.440653568960704
80,1233,60.3018384,9.444336929810778
81,1308,60.294699019515676,9.44933597784405
82,1379,60.28853617784405,9.455498819515672
83,1348,60.283537129810775,9.462638199999999
84,1324,60.279853768960706,9.470537192833715
85,1360,60.27759801234939,9.478955791116652
86,1261,60.2768384,9.4876382
87,1277,60.27759801234939,9.496320608883346
88,1152,60.279853768960706,9.504739207166283
89,1051,60.283537129810775,9.5126382
90,910,60.28853617784405,9.519777580484327
91,841,60.294699019515676,9.525940422155948
92,776,60.3018384,9.530939470189221
93,871,60.30973739283372,9.534622831039295
94,706,60.318155991116654,9.536878587650609
95,675,60.3268384,9.5376382
96,668,60.33638904977168,9.54180262641567
97,620,60.34564950788291,9.539321294143225
98,548,60.3543384,9.535269597208144
99,595,60.362191718532756,9.529770644371544
0,638,60.368970844371546,9.52299151853276
1,556,60.37446979720814,9.515138199999999
2,534,60.37852149414322,9.50644930788291
3,660,60.381002826415674,9.49718884977168
4,581,60.3818384,9.4876382
5,617,60.381002826415674,9.478087550228318
6,715,60.37852149414322,9.468827092117088
7,731,60.37446979720814,9.4601382
8,855,60.368970844371546,9.45228488146724
9,907,60.362191718532756,9.445505755628455
10,946,60.3543384,9.440006802791855
11,915,60.34564950788291,9.435955105856774
12,1049,60.33638904977168,9.433473773584328
13,1221,60.3268384,9.4326382
14,1200,60.31728775022832,9.433473773584328
15,1297,60.30802729211709,9.435955105856774
16,1225,60.299338399999996,9.440006802791855
17,1283,60.29148508146724,9.445505755628455
18,1319,60.28470595562845,9.45228488146724
19,1335,60.27920700279186,9.4601382
20,1367,60.27515530585678,9.468827092117088
21,1408,60.272673973584325,9.478087550228318
22,1277,60.2718384,9.4876382
23,1249,60.272673973584325,9.49718884977168
24,1183,60.27515530585678,9.50644930788291
25,1089,60.27920700279186,9.515138199999999
26,965,60.28470595562845,9.52299151853276
27,799,60.29148508146724,9.529770644371544
28,728,60.299338399999996,9.535269597208144
29,811,60.30802729211709,9.539321294143225
30,631,60.31728775022832,9.54180262641567
31,703,60.3268384,9.542638199999999
32,773,60.33725729066001,9.546726665180731
33,620,60.34735960859954,9.544019757247154
34,517,60.3568384,9.539599724227065
35,585,60.365405656581196,9.533600866587138
36,572,60.37280106658714,9.526205456581192
37,382,60.37879992422707,9.517638199999999
38,589,60.38321995724716,9.50815940859954
39,667,60.385926865180735,9.498057090660016
40,662,60.3868384,9.4876382
41,679,60.385926865180735,9.477219309339983
42,733,60.38321995724716,9.46711699140046
43,811,60.37879992422707,9.4576382
44,771,60.37280106658714,9.449070943418807
45,869,60.365405656581196,9.44167553341286
46,965,60.3568384,9.435676675772934
47,910,60.34735960859954,9.431256642752844
48,1031,60.33725729066001,9.428549734819267
49,1167,60.3268384,9.427638199999999
50,1278,60.31641950933999,9.428549734819267
51,1314,60.30631719140046,9.431256642752844
52,1205,60.2968384,9.435676675772934
53,1208,60.288271143418804,9.44167553341286
54,1259,60.28087573341286,9.449070943418807
55,1271,60.27487687577293,9.4576382
56,1314,60.27045684275284,9.46711699140046
57,1354,60.267749934819264,9.477219309339983
58,1302,60.2668384,9.4876382
59,1202,60.267749934819264,9.498057090660016
60,1150,60.27045684275284,9.50815940859954
61,1085,60.27487687577293,9.517638199999999
62,1035,60.28087573341286,9.526205456581192
63,865,60.288271143418804,9.533600866587138
64,662,60.2968384,9.539599724227065
65,685,60.30631719140046,9.544019757247154
66,673,60.31641950933999,9.546726665180731
67,795,60.3268384,9.5476382
68,833,60.33812553154835,9.551650703945793
69,617,60.34906970931617,9.548718220351084
70,443,60.3593384,9.543929851245988
71,546,60.36861959462963,9.537431088802732
72,410,60.376631288802734,9.529419394629624
73,314,60.383130051245985,9.5201382
74,457,60.387918420351085,9.509869509316168
75,355,60.3908509039458,9.49892533154835
76,663,60.3918384,9.4876382
77,699,60.3908509039458,9.476351068451649
78,767,60.387918420351085,9.46540689068383
79,898,60.383130051245985,9.455138199999999
80,873,60.376631288802734,9.445857005370375
81,853,60.36861959462963,9.437845311197266
82,954,60.3593384,9.43134654875401
83,941,60.34906970931617,9.426558179648914
84,1033,60.33812553154835,9.423625696054206
85,1163,60.3268384,9.4226382
86,1353,60.31555126845165,9.423625696054206
87,1363,60.30460709068383,9.426558179648914
88,1171,60.2943384,9.43134654875401
89,1151,60.28505720537037,9.437845311197266
90,1167,60.277045511197265,9.445857005370375
91,1182,60.270546748754015,9.455138199999999
92,1232,60.265758379648915,9.46540689068383
93,1284,60.2628258960542,9.476351068451649
94,1336,60.2618384,9.4876382
95,1274,60.2628258960542,9.49892533154835
96,1177,60.265758379648915,9.509869509316168
97,1043,60.270546748754015,9.5201382
98,1057,60.277045511197265,9.529419394629624
99,902,60.28505720537037,9.537431088802732
0,712,60.2943384,9.543929851245988
1,621,60.30460709068383,9.548718220351084
2,658,60.31555126845165,9.551650703945793
3,919,60.3268384,9.552638199999999
4,811,60.33899377243669,9.556574742710854
5,626,60.3507798100328,9.553416683455012
6,447,60.361838399999996,9.54825997826491
7,487,60.37183353267806,9.541261311018328
8,320,60.380461511018325,9.532633332678056
9,229,60.38746017826491,9.5226382
10,201,60.39261688345501,9.511579610032797
11,181,60.39577494271085,9.499793572436685
12,281,60.3968384,9.4876382
13,654,60.39577494271085,9.475482827563313
14,668,60.39261688345501,9.463696789967203
15,995,60.38746017826491,9.452638199999999
16,903,60.380461511018325,9.442643067321942
17,804,60.37183353267806,9.43401508898167
18,953,60.361838399999996,9.427016421735088
19,1001,60.3507798100328,9.421859716544986
20,1024,60.33899377243669,9.418701657289144
21,1175,60.3268384,9.417638199999999
22,1386,60.31468302756331,9.418701657289144
23,1397,60.3028969899672,9.421859716544986
24,1122,60.2918384,9.427016421735088
25,1116,60.28184326732194,9.43401508898167
26,1087,60.273215288981675,9.442643067321942
27,1137,60.26621662173509,9.452638199999999
28,1159,60.26105991654499,9.463696789967202
29,1243,60.25790185728915,9.475482827563313
30,1286,60.2568384,9.4876382
31,1303,60.25790185728915,9.499793572436685
32,1263,60.26105991654499,9.511579610032795
33,1091,60.26621662173509,9.5226382
34,1004,60.273215288981675,9.532633332678056
35,997,60.28184326732194,9.541261311018328
36,683,60.2918384,9.54825997826491
37,642,60.3028969899672,9.553416683455012
38,717,60.31468302756331,9.556574742710854
39,957,60.3268384,9.5576382
40,806,60.33986201332502,9.561498781475915
41,633,60.352489910749426,9.558115146558942
42,429,60.3643384,9.552590105283832
43,291,60.37504747072649,9.545091533233922
44,241,60.38429173323392,9.53584727072649
45,161,60.391790305283834,9.525138199999999
46,133,60.39731534655894,9.513289710749424
47,133,60.40069898147591,9.500661813325019
48,178,60.4018384,9.4876382
49,478,60.40069898147591,9.47461458667498
50,645,60.39731534655894,9.461986689250574
51,966,60.391790305283834,9.4501382
52,885,60.38429173323392,9.439429129273508
53,766,60.37504747072649,9.430184866766076
54,976,60.3643384,9.422686294716167
55,1021,60.352489910749426,9.417161253441057
56,1028,60.33986201332502,9.413777618524083
57,1230,60.3268384,9.4126382
58,1382,60.31381478667498,9.413777618524083
59,1368,60.30118688925057,9.417161253441057
60,1081,60.2893384,9.422686294716167
61,1057,60.27862932927351,9.430184866766076
62,1064,60.26938506676608,9.439429129273508
63,1113,60.261886494716165,9.4501382
64,1068,60.25636145344106,9.461986689250574
65,1162,60.25297781852409,9.47461458667498
66,1171,60.2518384,9.4876382
67,1310,60.25297781852409,9.500661813325019
68,1262,60.25636145344106,9.513289710749424
69,1167,60.261886494716165,9.525138199999999
70,935,60.26938506676608,9.53584727072649
71,942,60.27862932927351,9.545091533233922
72,652,60.2893384,9.552590105283832
73,630,60.30118688925057,9.558115146558942
74,771,60.31381478667498,9.561498781475915
75,881,60.3268384,9.562638199999999
76,694,60.340730254213355,9.566422820240977
77,640,60.354200011466055,9.562813609662872
78,350,60.3668384,9.556920232302755
79,270,60.378261408774925,9.548921755449518
80,171,60.38812195544952,9.539061208774923
81,191,60.39612043230275,9.527638199999998
82,217,60.402013809662876,9.514999811466053
83,129,60.405623020240974,9.501530054213355
84,194,60.4068384,9.4876382
85,235,60.405623020240974,9.473746345786644
86,671,60.402013809662876,9.460276588533945
87,872,60.39612043230275,9.4476382
88,856,60.38812195544952,9.436215191225076
89,719,60.378261408774925,9.42635464455048
90,989,60.3668384,9.418356167697244
91,1055,60.354200011466055,9.412462790337127
92,1033,60.340730254213355,9.408853579759022
93,1333,60.3268384,9.4076382
94,1375,60.312946545786644,9.408853579759022
95,1250,60.299476788533944,9.412462790337127
96,1047,60.2868384,9.418356167697244
97,998,60.275415391225074,9.42635464455048
98,1019,60.26555484455048,9.436215191225076
99,1050,60.25755636769725,9.4476382
0,1015,60.251662990337124,9.460276588533945
1,1071,60.248053779759026,9.473746345786644
2,1150,60.2468384,9.4876382
3,1225,60.248053779759026,9.501530054213355
4,1222,60.251662990337124,9.514999811466053
5,1104,60.25755636769725,9.527638199999998
6,981,60.26555484455048,9.539061208774923
7,884,60.275415391225074,9.548921755449518
8,651,60.2868384,9.556920232302755
9,663,60.299476788533944,9.562813609662872
10,776,60.312946545786644,9.566422820240977
11,825,60.3268384,9.5676382
12,657,60.34159849510169,9.571346859006036
13,536,60.355910112182684,9.567512072766801
14,283,60.3693384,9.561250359321676
15,293,60.38147534682336,9.552751977665112
16,152,60.39195217766511,9.542275146823355
17,215,60.400450559321676,9.5301382
18,368,60.4067122727668,9.516709912182682
19,133,60.410547059006035,9.502398295101688
20,137,60.4118384,9.4876382
21,261,60.410547059006035,9.47287810489831
22,708,60.4067122727668,9.458566487817317
23,828,60.400450559321676,9.445138199999999
24,773,60.39195217766511,9.433001253176643
25,728,60.38147534682336,9.422524422334886
26,1002,60.3693384,9.414026040678323
27,1047,60.355910112182684,9.407764327233197
28,1076,60.34159849510169,9.403929540993962
29,1358,60.3268384,9.402638199999998
30,1390,60.31207830489831,9.403929540993962
31,1180,60.297766687817315,9.407764327233197
32,1013,60.2843384,9.414026040678323
33,969,60.27220145317664,9.422524422334886
34,951,60.26172462233489,9.433001253176643
35,991,60.25322624067832,9.445138199999999
36,965,60.246964527233196,9.458566487817317
37,969,60.243129740993965,9.47287810489831
38,1070,60.2418384,9.4876382
39,1096,60.243129740993965,9.502398295101688
40,1185,60.246964527233196,9.516709912182682
41,1037,60.25322624067832,9.5301382
42,1000,60.26172462233489,9.542275146823355
43,773,60.27220145317664,9.552751977665112
44,653,60.2843384,9.561250359321676
45,709,60.297766687817315,9.567512072766801
46,737,60.31207830489831,9.571346859006036
47,741,60.3268384,9.5726382
48,614,60.34246673599002,9.576270897771098
49,443,60.35762021289931,9.572210535870731
50,225,60.3718384,9.565580486340599
51,203,60.38468928487179,9.556582199880708
52,161,60.39578239988071,9.545489084871788
53,312,60.4047806863406,9.5326382
54,528,60.41141073587073,9.518420012899309
55,134,60.415471097771096,9.503266535990022
56,129,60.4168384,9.4876382
57,242,60.415471097771096,9.472009864009976
58,608,60.41141073587073,9.45685638710069
59,708,60.4047806863406,9.4426382
60,663,60.39578239988071,9.42978731512821
61,712,60.38468928487179,9.41869420011929
62,1008,60.3718384,9.4096959136594
63,1045,60.35762021289931,9.403065864129267
64,1157,60.34246673599002,9.399005502228901
65,1369,60.3268384,9.3976382
66,1350,60.31121006400998,9.399005502228901
67,1108,60.296056587100686,9.403065864129267
68,997,60.2818384,9.4096959136594
69,927,60.26898751512821,9.41869420011929
70,842,60.25789440011929,9.42978731512821
71,910,60.2488961136594,9.4426382
72,896,60.24226606412927,9.45685638710069
73,913,60.2382057022289,9.472009864009976
74,970,60.236838399999996,9.4876382
75,927,60.2382057022289,9.503266535990022
76,1117,60.24226606412927,9.518420012899309
77,1033,60.2488961136594,9.5326382
78,953,60.25789440011929,9.545489084871788
79,709,60.26898751512821,9.556582199880708
80,596,60.2818384,9.565580486340599
81,627,60.296056587100686,9.572210535870731
82,756,60.31121006400998,9.576270897771098
83,639,60.3268384,9.577638199999999
84,579,60.34333497687836,9.581194936536159
85,384,60.359330313615935,9.57690899897466
86,171,60.3743384,9.569910613359522
87,176,60.38790322292022,9.560412422096302
88,154,60.3996126220963,9.54870302292022
89,531,60.40911081335952,9.535138199999999
90,706,60.41610919897466,9.520130113615938
91,215,60.42039513653616,9.504134776878358
92,130,60.4218384,9.4876382
93,166,60.42039513653616,9.47114162312164
94,398,60.41610919897466,9.45514628638406
95,657,60.40911081335952,9.4401382
96,587,60.3996126220963,9.426573377079778
97,666,60.38790322292022,9.414863977903696
98,945,60.3743384,9.405365786640477
99,1042,60.359330313615935,9.398367401025338
0,1218,60.34333497687836,9.39408146346384
1,1385,60.3268384,9.392638199999999
2,1318,60.31034182312164,9.39408146346384
3,1099,60.294346486384065,9.398367401025338
4,988,60.2793384,9.405365786640477
5,839,60.26577357707978,9.414863977903696
6,835,60.2540641779037,9.426573377079778
7,855,60.24456598664048,9.4401382
8,815,60.23756760102534,9.45514628638406
9,906,60.23328166346384,9.47114162312164
10,887,60.2318384,9.4876382
11,870,60.23328166346384,9.504134776878358
12,1030,60.23756760102534,9.520130113615938
13,1087,60.24456598664048,9.535138199999999
14,952,60.2540641779037,9.54870302292022
15,727,60.26577357707978,9.560412422096302
16,545,60.2793384,9.569910613359522
17,588,60.294346486384065,9.57690899897466
